Event_ID,Event_Title,Date,Day_of_Navratri,State,City,Event_Type,Category,Participants,Donations,Duration_Hours,Rating,Age_Group,Venue_Type,Organizer,Entry_Fee,Food_Stalls,Live_Music,Celebrity_Guest,Prize_Money,Sponsor,Media_Coverage,Social_Media_Reach,Repeat_Attendees,First_Time_Attendees,Female_Participants,Male_Participants,Volunteers,Safety_Measures,Parking_Available,Accessibility,Environmental_Impact
1354,Celebrity Navratri Night,2025-09-25,Post-Navratri,Madhya Pradesh,Jabalpur,Celebrity Night,Eco-Friendly Navratri: Green Celebrations & Sustainability,689,79910.26,6,4.1,All Ages,Community Hall,Corporate CSR Initiative,50,Yes,No,No,0,Yes,No,29810,31,23,54,43,21,Good,No,Limited,Eco-Friendly
1362,Celebrity Navratri Night,2025-09-25,Post-Navratri,West Bengal,Kolkata,Celebrity Night,Mata Sati & the Significance of Shakti Peethas,449,87303.45,6,4.2,All Ages,Hotel Banquet,Residential Welfare Association,0,Yes,Yes,Yes,0,No,No,46785,41,48,65,49,38,Excellent,Yes,Not Accessible,Traditional
1399,College Navratri Fest,2025-09-25,Post-Navratri,Delhi,Dwarka,College Fest,Importance of Shrishti (Creation) & Cosmic Energy,412,40051.86,6,4.2,Youth (13-25),Public Park,College Cultural Committee,50,Yes,Yes,No,0,No,Yes,7907,79,62,62,41,11,Good,No,Limited,Moderate
1405,Celebrity Navratri Night,2025-09-25,Post-Navratri,Delhi,Ghaziabad,Celebrity Night,"Music, Dance & Art Forms of Navratri across India",596,57397.14,5,4.2,All Ages,Open Ground,College Cultural Committee,50,No,No,No,0,No,Yes,24985,20,43,47,51,40,Average,Yes,Wheelchair Accessible,Traditional
1410,Navratri Cultural Evening,2025-09-25,Post-Navratri,West Bengal,Asansol,Cultural Program,Mata Sati & the Significance of Shakti Peethas,195,45110.85,3,3.6,Adults (26-45),Open Ground,Cultural Society,150,Yes,Yes,No,0,No,No,11402,38,67,60,34,26,Excellent,Yes,Wheelchair Accessible,Moderate
1413,Kids Navratri Special,2025-09-25,Post-Navratri,West Bengal,Howrah,Kids Special,"Music, Dance & Art Forms of Navratri across India",211,20345.79,3,4.2,Senior (45+),Community Hall,College Cultural Committee,50,Yes,Yes,No,0,Yes,Yes,42506,33,78,57,41,23,Good,Yes,Wheelchair Accessible,Moderate
1428,Garba Dance Competition,2025-09-25,Post-Navratri,Karnataka,Bangalore,Competition,Goddess Devi & Her Nine Forms (Navadurga),192,24150.57,3,3.9,Youth (13-25),Stadium,Local Community Committee,200,No,Yes,No,10000,No,Yes,47118,47,30,48,31,25,Good,Yes,Wheelchair Accessible,Moderate
1438,Garba Dance Competition,2025-09-25,Post-Navratri,Tamil Nadu,Chennai,Competition,Goddess Devi & Her Nine Forms (Navadurga),96,14230.31,4,4.2,Senior (45+),School Campus,Residential Welfare Association,100,No,Yes,No,5000,No,Yes,20968,73,53,60,41,26,Good,Yes,Not Accessible,Moderate
1444,Traditional Navratri Garba Night,2025-09-25,Post-Navratri,Rajasthan,Udaipur,Traditional Garba,Indian Culture & Traditions during Navratri,156,18546.3,3,4.1,Youth (13-25),College Ground,School Management,200,Yes,Yes,Yes,0,No,No,6142,34,45,50,53,48,Good,Yes,Wheelchair Accessible,Moderate
1445,Navratri Cultural Evening,2025-09-25,Post-Navratri,Karnataka,Belgaum,Cultural Program,"Festivals & Rasa: Economy, Handicrafts, Folk Art & Small Businesses",157,43281.49,2,4.0,Youth (13-25),Temple Complex,Residential Welfare Association,100,Yes,Yes,No,0,No,No,11335,25,47,68,48,39,Good,Yes,Limited,Moderate
1466,Grand Dandiya Celebration,2025-09-25,Post-Navratri,Delhi,Ghaziabad,Dandiya Night,Mata Sati & the Significance of Shakti Peethas,333,45241.66,7,4.1,All Ages,Hotel Banquet,NGO - Women Empowerment,0,Yes,No,No,0,No,No,45113,50,37,60,43,29,Excellent,No,Wheelchair Accessible,Moderate
1468,Navratri Cultural Evening,2025-09-25,Post-Navratri,Madhya Pradesh,Jabalpur,Cultural Program,Garba & Dandiya: Cultural & Global Influence,162,37993.4,3,4.2,Adults (26-45),Temple Complex,Local Community Committee,200,Yes,Yes,No,0,No,Yes,13985,69,43,67,46,31,Excellent,No,Wheelchair Accessible,Moderate
1488,Kids Navratri Special,2025-09-25,Post-Navratri,West Bengal,Durgapur,Kids Special,Garba & Dandiya: Cultural & Global Influence,132,32704.02,2,4.3,Adults (26-45),Community Hall,Residential Welfare Association,50,Yes,Yes,No,0,No,No,23205,79,21,64,47,32,Excellent,No,Limited,Traditional
1489,Celebrity Navratri Night,2025-09-25,Post-Navratri,Maharashtra,Nashik,Celebrity Night,Women Empowerment through Devi Worship,1313,287908.2,6,4.9,Adults (26-45),Stadium,Cultural Society,100,Yes,No,No,0,Yes,No,24795,59,67,48,36,37,Excellent,No,Not Accessible,Eco-Friendly
1491,Techno Garba Dance Festival,2025-09-25,Post-Navratri,Uttar Pradesh,Varanasi,Techno Garba,"Fasting Foods, Rituals & Health Benefits",471,135115.56,6,5.0,Youth (13-25),Hotel Banquet,Youth Association,100,Yes,Yes,Yes,0,Yes,Yes,28967,40,80,61,45,24,Excellent,Yes,Not Accessible,Traditional
1517,Garba Dance Competition,2025-09-25,Post-Navratri,Delhi,Noida,Competition,Garba & Dandiya: Cultural & Global Influence,92,14447.83,4,3.7,Youth (13-25),Open Ground,Youth Association,50,Yes,No,No,0,No,No,36807,39,27,59,52,48,Good,No,Wheelchair Accessible,Moderate
1518,Techno Garba Dance Festival,2025-09-25,Post-Navratri,West Bengal,Durgapur,Techno Garba,Spiritual Significance of Nine Nights (Navratri as Inner Transformation),508,57880.57,6,4.5,Senior (45+),Hotel Banquet,School Management,100,No,No,No,0,No,Yes,17905,21,73,45,50,37,Good,Yes,Not Accessible,Moderate
1523,Traditional Navratri Garba Night,2025-09-25,Post-Navratri,Delhi,Dwarka,Traditional Garba,Navratri as a Platform for Social Unity & Diversity,345,85457.45,4,4.5,Senior (45+),Temple Complex,School Management,0,Yes,Yes,No,0,No,Yes,42382,20,30,52,31,12,Good,No,Limited,Moderate
1531,College Navratri Fest,2025-09-25,Post-Navratri,Delhi,New Delhi,College Fest,Navratri as a Platform for Social Unity & Diversity,621,120395.94,6,4.3,Kids (5-12),Community Hall,Residential Welfare Association,50,Yes,Yes,Yes,0,Yes,No,39827,59,41,62,50,46,Good,Yes,Not Accessible,Eco-Friendly
1546,Grand Dandiya Celebration,2025-09-25,Post-Navratri,Gujarat,Ahmedabad,Dandiya Night,Comparative Study: Navratri Celebrations in Different States of India,428,50657.43,5,4.3,Adults (26-45),Community Hall,Cultural Society,200,No,No,No,0,No,No,33600,52,41,61,43,23,Excellent,No,Not Accessible,Eco-Friendly
1549,Kids Navratri Special,2025-09-25,Post-Navratri,Karnataka,Davangere,Kids Special,Mata Sati & the Significance of Shakti Peethas,321,91470.16,2,4.2,Adults (26-45),Open Ground,College Cultural Committee,150,Yes,No,No,0,No,No,48130,28,24,45,55,35,Average,Yes,Limited,Traditional
1573,Navratri Cultural Evening,2025-09-25,Post-Navratri,Maharashtra,Nagpur,Cultural Program,"Festivals & Rasa: Economy, Handicrafts, Folk Art & Small Businesses",228,57083.83,4,4.2,Youth (13-25),Stadium,Municipal Corporation,0,No,Yes,No,0,Yes,No,37775,69,59,53,43,44,Good,Yes,Wheelchair Accessible,Eco-Friendly
1596,College Navratri Fest,2025-09-25,Post-Navratri,Madhya Pradesh,Indore,College Fest,Mata Sati & the Significance of Shakti Peethas,619,129120.14,5,4.0,Kids (5-12),Temple Complex,Corporate CSR Initiative,100,Yes,Yes,No,0,Yes,No,47225,60,30,54,34,42,Excellent,No,Wheelchair Accessible,Moderate
1008,Grand Dandiya Celebration,2025-09-26,Post-Navratri,Karnataka,Belgaum,Dandiya Night,"Fasting Foods, Rituals & Health Benefits",519,133948.83,7,3.9,Adults (26-45),Temple Complex,Temple Trust,50,No,No,No,0,Yes,No,31306,26,21,60,40,11,Average,No,Limited,Traditional
1010,Traditional Navratri Garba Night,2025-09-26,Post-Navratri,Uttar Pradesh,Varanasi,Traditional Garba,Goddess Devi & Her Nine Forms (Navadurga),238,31815.3,4,4.3,Adults (26-45),School Campus,School Management,100,Yes,Yes,No,0,No,No,28643,67,62,48,53,26,Average,Yes,Wheelchair Accessible,Traditional
1016,Techno Garba Dance Festival,2025-09-26,Post-Navratri,Uttar Pradesh,Agra,Techno Garba,Importance of Shrishti (Creation) & Cosmic Energy,824,179390.34,4,4.8,Kids (5-12),Open Ground,Temple Trust,150,Yes,Yes,No,0,Yes,No,28350,36,55,52,46,35,Excellent,Yes,Wheelchair Accessible,Moderate
1021,Garba Dance Competition,2025-09-26,Post-Navratri,Delhi,Dwarka,Competition,"Festivals & Rasa: Economy, Handicrafts, Folk Art & Small Businesses",261,25211.45,5,4.0,All Ages,Temple Complex,Temple Trust,0,Yes,Yes,No,0,No,No,12023,27,43,56,32,37,Excellent,Yes,Limited,Moderate
1040,Techno Garba Dance Festival,2025-09-26,Post-Navratri,Rajasthan,Kota,Techno Garba,Social & Economic Impact of Navratri Celebrations,1112,204201.45,4,4.4,Kids (5-12),Community Hall,NGO - Women Empowerment,0,Yes,No,No,0,Yes,No,42401,48,36,46,33,46,Excellent,No,Wheelchair Accessible,Moderate
1047,College Navratri Fest,2025-09-26,Post-Navratri,Gujarat,Ahmedabad,College Fest,"Fasting Foods, Rituals & Health Benefits",1264,125983.41,6,4.6,Adults (26-45),Community Hall,Residential Welfare Association,100,No,No,No,0,Yes,No,49988,73,28,63,43,19,Excellent,Yes,Wheelchair Accessible,Traditional
1052,Celebrity Navratri Night,2025-09-26,Post-Navratri,Maharashtra,Pune,Celebrity Night,Comparative Study: Navratri Celebrations in Different States of India,1280,210425.21,4,4.0,Senior (45+),School Campus,Temple Trust,100,Yes,Yes,Yes,0,No,No,24650,32,40,51,41,38,Good,Yes,Wheelchair Accessible,Moderate
1062,Techno Garba Dance Festival,2025-09-26,Post-Navratri,Tamil Nadu,Madurai,Techno Garba,Mata Sati & the Significance of Shakti Peethas,676,84099.65,6,4.1,Senior (45+),College Ground,Youth Association,0,No,Yes,No,0,No,Yes,49320,74,26,55,46,39,Good,Yes,Not Accessible,Moderate
1067,Garba Dance Competition,2025-09-26,Post-Navratri,Karnataka,Davangere,Competition,Social & Economic Impact of Navratri Celebrations,196,23216.23,3,4.2,Kids (5-12),Community Hall,Corporate CSR Initiative,0,Yes,No,No,10000,No,No,24384,37,62,48,46,42,Good,Yes,Wheelchair Accessible,Traditional
1077,Kids Navratri Special,2025-09-26,Post-Navratri,West Bengal,Kolkata,Kids Special,Goddess Devi & Her Nine Forms (Navadurga),277,53374.8,2,3.5,All Ages,School Campus,Residential Welfare Association,0,No,No,No,0,Yes,Yes,17531,40,41,58,52,20,Average,No,Limited,Moderate
1096,Celebrity Navratri Night,2025-09-26,Post-Navratri,West Bengal,Asansol,Celebrity Night,Goddess Devi & Her Nine Forms (Navadurga),669,150485.87,4,4.5,Adults (26-45),School Campus,Cultural Society,0,Yes,No,No,0,No,No,45096,27,36,67,41,49,Excellent,Yes,Limited,Moderate
1100,Grand Dandiya Celebration,2025-09-26,Post-Navratri,Maharashtra,Thane,Dandiya Night,Comparative Study: Navratri Celebrations in Different States of India,528,79536.78,5,4.6,Senior (45+),Open Ground,Local Community Committee,0,Yes,No,No,0,No,Yes,41312,58,53,47,36,15,Excellent,No,Wheelchair Accessible,Moderate
1101,Traditional Navratri Garba Night,2025-09-26,Post-Navratri,West Bengal,Howrah,Traditional Garba,Garba & Dandiya: Cultural & Global Influence,145,24339.86,3,3.6,Adults (26-45),School Campus,Local Community Committee,0,No,No,No,0,No,No,36426,64,26,53,35,47,Good,Yes,Limited,Traditional
1119,Kids Navratri Special,2025-09-26,Post-Navratri,Maharashtra,Nagpur,Kids Special,"Music, Dance & Art Forms of Navratri across India",611,182603.61,4,4.6,Kids (5-12),Public Park,Youth Association,100,Yes,No,Yes,0,Yes,Yes,1619,70,52,46,39,25,Average,No,Wheelchair Accessible,Moderate
1143,Celebrity Navratri Night,2025-09-26,Post-Navratri,Delhi,Dwarka,Celebrity Night,Eco-Friendly Navratri: Green Celebrations & Sustainability,967,202558.54,4,4.4,Youth (13-25),Stadium,School Management,0,Yes,No,No,0,Yes,Yes,19945,69,69,63,33,27,Average,Yes,Limited,Moderate
1168,Traditional Navratri Garba Night,2025-09-26,Post-Navratri,Punjab,Jalandhar,Traditional Garba,"Music, Dance & Art Forms of Navratri across India",225,27805.73,4,4.0,Kids (5-12),Community Hall,Local Community Committee,0,Yes,Yes,No,0,Yes,Yes,36183,66,56,54,42,39,Excellent,Yes,Limited,Moderate
1170,Kids Navratri Special,2025-09-26,Post-Navratri,West Bengal,Malda,Kids Special,Devi-Devata in Indian Scriptures & their Symbolism,162,24277.65,2,3.8,Senior (45+),Stadium,Local Community Committee,0,Yes,Yes,No,0,Yes,Yes,2094,64,29,49,53,24,Excellent,Yes,Wheelchair Accessible,Moderate
1178,Garba Dance Competition,2025-09-26,Post-Navratri,Karnataka,Mysore,Competition,Women Empowerment through Devi Worship,102,15226.77,5,3.6,Adults (26-45),Open Ground,NGO - Women Empowerment,100,Yes,No,No,10000,No,No,16470,20,64,46,36,15,Good,Yes,Wheelchair Accessible,Moderate
1217,Techno Garba Dance Festival,2025-09-26,Post-Navratri,Gujarat,Vadodara,Techno Garba,Devi-Devata in Indian Scriptures & their Symbolism,780,149042.81,5,4.0,Kids (5-12),Temple Complex,Municipal Corporation,100,No,Yes,No,0,Yes,No,9646,59,48,65,54,27,Excellent,Yes,Limited,Traditional
1221,Techno Garba Dance Festival,2025-09-26,Post-Navratri,Uttar Pradesh,Meerut,Techno Garba,Garba & Dandiya: Cultural & Global Influence,500,44113.67,4,4.4,Senior (45+),Community Hall,Residential Welfare Association,150,No,Yes,No,0,No,No,3637,30,39,50,52,42,Excellent,Yes,Not Accessible,Traditional
1231,College Navratri Fest,2025-09-26,Post-Navratri,Uttar Pradesh,Agra,College Fest,Garba & Dandiya: Cultural & Global Influence,418,44432.06,5,3.8,Senior (45+),Community Hall,School Management,0,Yes,Yes,No,0,No,No,28433,57,21,56,49,27,Good,Yes,Limited,Moderate
1237,Garba Dance Competition,2025-09-26,Post-Navratri,Madhya Pradesh,Gwalior,Competition,Mata Sati & the Significance of Shakti Peethas,175,16898.23,4,4.0,All Ages,College Ground,Youth Association,0,Yes,No,Yes,50000,No,No,33991,45,33,63,47,38,Good,Yes,Wheelchair Accessible,Moderate
1247,Traditional Navratri Garba Night,2025-09-26,Post-Navratri,Maharashtra,Pune,Traditional Garba,Goddess Devi & Her Nine Forms (Navadurga),423,89307.82,4,4.0,Adults (26-45),Hotel Banquet,Temple Trust,150,No,No,No,0,Yes,No,43075,71,44,52,44,43,Good,Yes,Not Accessible,Traditional
1250,Kids Navratri Special,2025-09-26,Post-Navratri,Maharashtra,Nagpur,Kids Special,Navratri as a Platform for Social Unity & Diversity,291,69206.2,4,3.8,Youth (13-25),Open Ground,Corporate CSR Initiative,100,Yes,Yes,No,0,No,No,7825,48,42,53,55,28,Good,Yes,Not Accessible,Moderate
1255,Celebrity Navratri Night,2025-09-26,Post-Navratri,Punjab,Jalandhar,Celebrity Night,Mata Sati & the Significance of Shakti Peethas,988,98040.92,6,4.7,Senior (45+),Temple Complex,Local Community Committee,200,Yes,No,Yes,0,Yes,No,9864,58,51,58,51,37,Good,Yes,Wheelchair Accessible,Moderate
1273,Celebrity Navratri Night,2025-09-26,Post-Navratri,Punjab,Jalandhar,Celebrity Night,Women Empowerment through Devi Worship,524,94904.39,5,4.4,Adults (26-45),Open Ground,Temple Trust,200,No,Yes,No,0,No,No,19768,61,69,60,42,36,Excellent,Yes,Not Accessible,Moderate
1288,Grand Dandiya Celebration,2025-09-26,Post-Navratri,Gujarat,Surat,Dandiya Night,Garba & Dandiya: Cultural & Global Influence,685,204680.83,5,4.1,Adults (26-45),Open Ground,College Cultural Committee,100,Yes,Yes,No,0,Yes,Yes,40830,63,56,53,50,43,Average,Yes,Wheelchair Accessible,Eco-Friendly
1303,Traditional Navratri Garba Night,2025-09-26,Post-Navratri,Karnataka,Mysore,Traditional Garba,"Festivals & Rasa: Economy, Handicrafts, Folk Art & Small Businesses",215,34073.01,5,3.8,Kids (5-12),Temple Complex,Local Community Committee,0,No,Yes,No,0,No,Yes,22534,26,23,53,46,19,Good,Yes,Limited,Traditional
1316,College Navratri Fest,2025-09-26,Post-Navratri,Gujarat,Gandhinagar,College Fest,Mata Sati & the Significance of Shakti Peethas,617,51855.04,7,4.0,All Ages,School Campus,Temple Trust,0,Yes,Yes,No,0,Yes,Yes,43147,22,23,68,33,26,Excellent,Yes,Wheelchair Accessible,Moderate
1333,Grand Dandiya Celebration,2025-09-26,Post-Navratri,Delhi,New Delhi,Dandiya Night,Importance of Shrishti (Creation) & Cosmic Energy,629,150940.42,7,3.9,Kids (5-12),Temple Complex,Municipal Corporation,0,Yes,Yes,Yes,0,Yes,No,3892,66,69,49,51,40,Good,No,Wheelchair Accessible,Eco-Friendly
1348,Techno Garba Dance Festival,2025-09-26,Post-Navratri,Uttar Pradesh,Varanasi,Techno Garba,Garba & Dandiya: Cultural & Global Influence,608,154391.05,5,4.3,Youth (13-25),Hotel Banquet,Residential Welfare Association,0,Yes,Yes,No,0,No,No,30317,68,76,50,32,34,Excellent,Yes,Wheelchair Accessible,Traditional
1355,Garba Dance Competition,2025-09-26,Post-Navratri,Delhi,Ghaziabad,Competition,"Music, Dance & Art Forms of Navratri across India",261,32810.19,3,4.1,Youth (13-25),School Campus,NGO - Women Empowerment,0,No,Yes,Yes,25000,No,No,8887,50,30,47,33,27,Good,No,Not Accessible,Traditional
1356,Grand Dandiya Celebration,2025-09-26,Post-Navratri,Rajasthan,Jaipur,Dandiya Night,Eco-Friendly Navratri: Green Celebrations & Sustainability,320,49613.04,5,4.2,Adults (26-45),Temple Complex,College Cultural Committee,0,No,Yes,No,0,No,No,24949,72,36,54,38,13,Average,Yes,Wheelchair Accessible,Moderate
1377,Celebrity Navratri Night,2025-09-26,Post-Navratri,Tamil Nadu,Madurai,Celebrity Night,Spiritual Significance of Nine Nights (Navratri as Inner Transformation),762,120848.04,6,4.2,Kids (5-12),Open Ground,Youth Association,50,Yes,Yes,No,0,No,No,12698,31,25,50,38,48,Excellent,Yes,Limited,Moderate
1383,Kids Navratri Special,2025-09-26,Post-Navratri,Maharashtra,Pune,Kids Special,Social & Economic Impact of Navratri Celebrations,612,153327.67,2,4.3,Adults (26-45),Open Ground,Municipal Corporation,100,Yes,No,No,0,Yes,Yes,12552,60,37,48,34,22,Good,Yes,Limited,Moderate
1384,Kids Navratri Special,2025-09-26,Post-Navratri,Punjab,Jalandhar,Kids Special,"Music, Dance & Art Forms of Navratri across India",255,46130.71,2,3.7,Adults (26-45),Temple Complex,Cultural Society,150,Yes,Yes,Yes,0,No,Yes,31175,56,31,59,44,24,Good,Yes,Wheelchair Accessible,Moderate
1390,Navratri Cultural Evening,2025-09-26,Post-Navratri,Gujarat,Ahmedabad,Cultural Program,Women Empowerment through Devi Worship,545,100561.97,2,4.1,Senior (45+),Community Hall,Local Community Committee,50,Yes,No,No,0,No,No,2469,60,44,46,54,48,Good,Yes,Wheelchair Accessible,Moderate
1391,Traditional Navratri Garba Night,2025-09-26,Post-Navratri,Punjab,Bathinda,Traditional Garba,Goddess Devi & Her Nine Forms (Navadurga),170,48505.81,4,3.8,All Ages,Community Hall,Corporate CSR Initiative,200,Yes,Yes,No,0,Yes,Yes,39893,24,57,55,39,46,Good,Yes,Limited,Traditional
1400,Kids Navratri Special,2025-09-26,Post-Navratri,West Bengal,Howrah,Kids Special,Devi-Devata in Indian Scriptures & their Symbolism,204,55648.97,4,3.5,Youth (13-25),Temple Complex,Temple Trust,0,Yes,Yes,No,0,No,No,19161,26,60,65,51,40,Excellent,No,Wheelchair Accessible,Eco-Friendly
1415,Garba Dance Competition,2025-09-26,Post-Navratri,Delhi,Dwarka,Competition,Eco-Friendly Navratri: Green Celebrations & Sustainability,137,24751.13,5,4.1,Kids (5-12),Community Hall,School Management,200,No,No,No,50000,No,No,14054,27,43,48,44,40,Good,Yes,Limited,Moderate
1418,Navratri Cultural Evening,2025-09-26,Post-Navratri,Uttar Pradesh,Allahabad,Cultural Program,Goddess Devi & Her Nine Forms (Navadurga),334,84393.2,3,4.8,Kids (5-12),Stadium,Temple Trust,0,Yes,No,No,0,No,No,23058,76,45,68,42,27,Excellent,No,Not Accessible,Moderate
1460,Garba Dance Competition,2025-09-26,Post-Navratri,Madhya Pradesh,Sagar,Competition,Women Empowerment through Devi Worship,182,46846.47,3,4.1,Adults (26-45),Hotel Banquet,School Management,50,Yes,No,No,0,No,No,46139,78,60,54,34,38,Good,Yes,Not Accessible,Eco-Friendly
1470,Grand Dandiya Celebration,2025-09-26,Post-Navratri,Karnataka,Hubli,Dandiya Night,Garba & Dandiya: Cultural & Global Influence,349,31939.34,7,3.9,Kids (5-12),Community Hall,Temple Trust,100,No,Yes,No,0,No,No,42446,29,60,67,36,38,Average,Yes,Not Accessible,Moderate
1474,Techno Garba Dance Festival,2025-09-26,Post-Navratri,West Bengal,Durgapur,Techno Garba,Importance of Shrishti (Creation) & Cosmic Energy,646,57366.67,5,4.4,Kids (5-12),Stadium,College Cultural Committee,150,Yes,Yes,Yes,0,No,Yes,41343,25,26,69,50,44,Excellent,No,Limited,Eco-Friendly
1498,Navratri Cultural Evening,2025-09-26,Post-Navratri,Punjab,Ludhiana,Cultural Program,Garba & Dandiya: Cultural & Global Influence,180,37384.56,4,4.3,Youth (13-25),School Campus,Corporate CSR Initiative,200,Yes,No,No,0,Yes,Yes,15571,50,60,53,42,35,Excellent,Yes,Not Accessible,Eco-Friendly
1504,College Navratri Fest,2025-09-26,Post-Navratri,Uttar Pradesh,Agra,College Fest,Spiritual Significance of Nine Nights (Navratri as Inner Transformation),276,82314.06,7,4.2,Kids (5-12),Stadium,Local Community Committee,100,Yes,Yes,No,0,Yes,No,23998,65,57,48,50,38,Good,Yes,Wheelchair Accessible,Eco-Friendly
1512,Garba Dance Competition,2025-09-26,Post-Navratri,Uttar Pradesh,Meerut,Competition,Garba & Dandiya: Cultural & Global Influence,94,19366.72,4,3.8,All Ages,College Ground,NGO - Women Empowerment,100,Yes,No,No,50000,No,No,15860,73,33,51,48,15,Good,Yes,Not Accessible,Moderate
1532,Navratri Cultural Evening,2025-09-26,Post-Navratri,Madhya Pradesh,Indore,Cultural Program,Goddess Devi & Her Nine Forms (Navadurga),189,51579.78,4,3.9,All Ages,College Ground,NGO - Women Empowerment,50,Yes,Yes,No,0,No,No,34922,48,34,49,32,40,Good,Yes,Wheelchair Accessible,Eco-Friendly
1552,Celebrity Navratri Night,2025-09-26,Post-Navratri,Delhi,Gurgaon,Celebrity Night,Mata Sati & the Significance of Shakti Peethas,558,60021.94,4,4.6,Senior (45+),Hotel Banquet,Temple Trust,150,Yes,No,No,0,No,Yes,30097,27,43,69,41,21,Excellent,No,Wheelchair Accessible,Moderate
1554,Traditional Navratri Garba Night,2025-09-26,Post-Navratri,Gujarat,Ahmedabad,Traditional Garba,Social & Economic Impact of Navratri Celebrations,371,81317.66,5,4.2,All Ages,Stadium,School Management,100,Yes,Yes,No,0,Yes,No,25243,21,24,69,41,44,Average,Yes,Wheelchair Accessible,Eco-Friendly
1566,Celebrity Navratri Night,2025-09-26,Post-Navratri,Maharashtra,Aurangabad,Celebrity Night,"Music, Dance & Art Forms of Navratri across India",625,106975.82,6,4.5,Youth (13-25),Public Park,Youth Association,100,Yes,Yes,No,0,No,No,33471,51,72,59,32,35,Good,No,Limited,Eco-Friendly
1572,Techno Garba Dance Festival,2025-09-26,Post-Navratri,Tamil Nadu,Chennai,Techno Garba,"Music, Dance & Art Forms of Navratri across India",538,109972.67,5,4.5,Senior (45+),Temple Complex,College Cultural Committee,150,Yes,No,No,0,No,No,23836,25,44,46,31,14,Good,No,Not Accessible,Eco-Friendly
1577,Traditional Navratri Garba Night,2025-09-26,Post-Navratri,Maharashtra,Nagpur,Traditional Garba,Eco-Friendly Navratri: Green Celebrations & Sustainability,700,201134.08,3,4.2,Senior (45+),College Ground,Temple Trust,50,No,Yes,No,0,No,No,30784,47,39,65,49,39,Excellent,Yes,Limited,Traditional
1585,Grand Dandiya Celebration,2025-09-26,Post-Navratri,Delhi,Faridabad,Dandiya Night,Women Empowerment through Devi Worship,532,55436.89,7,4.5,Kids (5-12),School Campus,School Management,100,Yes,No,Yes,0,Yes,Yes,26223,78,22,64,38,36,Excellent,Yes,Limited,Eco-Friendly
1592,Techno Garba Dance Festival,2025-09-26,Post-Navratri,Delhi,Gurgaon,Techno Garba,"Festivals & Rasa: Economy, Handicrafts, Folk Art & Small Businesses",934,181126.05,5,4.9,Adults (26-45),Stadium,School Management,200,Yes,No,No,0,Yes,No,16090,63,75,67,48,14,Good,Yes,Wheelchair Accessible,Eco-Friendly
